1일 뒤 종가,2일 뒤 종가,3일 뒤 종가,4일 뒤 종가,5일 뒤 종가,거래량,개인,기관,외인수량,외국계,프로그램,공시-변동 차이,변동전,증감,보고구분_변동,보고구분_신규,보고자 구분_개인(국내),보고자 구분_개인(외국),보고자 구분_연기금등 전문투자자,임원_-,임원_등기임원,임원_비등기임원,직위명_ 상무,직위명_-,직위명_대표이사 부회장,직위명_대표이사 사장,직위명_대표이사부회장,직위명_대표이사회장,직위명_부사장,직위명_부회장,직위명_사외이사,직위명_사장,직위명_상무,직위명_상임고문,직위명_전무,직위명_회장,주요주주_-,주요주주_10%이상주주,주요주주_사실상지배주주,변동사유_계열사편입(+),변동사유_기타(+),변동사유_기타(-),변동사유_상속(+),변동사유_시간외매매(-),변동사유_신규등록(+),변동사유_신규보고(+),변동사유_신규선임(+),변동사유_신규주요주주(+),변동사유_임원퇴임(-),변동사유_장내매도(-),변동사유_장내매수(+),변동사유_장외매도(-),변동사유_주식매수선택권(+),변동사유_주식분할,변동사유_증여(-),변동사유_피상속(-),특정증권등의 종류_기타,특정증권등의 종류_보통주,특정증권등의 종류_우선주,상장주식수,년,월,일,요일
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,32,0.2058712507040981,0.0007382345944912,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,32,11.071488424649573,0.0028239052023762,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,35,0.2061688327324418,-0.0002975820283437,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,35,11.080079390831411,0.0030264921458487,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,30,11.073419500011772,0.0121756361125749,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,37,0.2057022830756205,7.57481526693129e-05,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,36,0.2067830929620711,-0.0006142602296293,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,36,11.090483840152602,-0.01040444932119,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,36,0.2057780312282898,0.0010050617337812,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,36,11.085607263869267,0.0048765762833354,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,37,11.091448515155715,-0.0058412512864476,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,31,11.077477235749566,-0.004057735737795,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,24,11.117842608856831,0.0240255652192892,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,30,11.085595136124349,-0.0003369971993368,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,29,11.08525813892501,0.005696053367974,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,17,11.1743950539706,0.0075160359065339,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,18,11.174600974368824,-0.0002059203982228,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,18,0.2053830587179427,0.0007331925347934,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,18,11.155295430316803,0.0193055440520191,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,21,11.155480545937138,-0.0001851156203336,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,21,11.151243389928837,0.0042371560083038,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,22,0.2061064686518606,-0.0007234099339179,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,22,11.156555074187754,-0.0053116842589182,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,22,11.141560072401631,0.0149950017861203,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,24,0.2062689201300975,-0.0001624514782368,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,24,11.141868174076125,-0.0003081016744906,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,24,0.2048284154001556,0.0014405047299419,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,25,0.2061038554913528,-0.0012754400911972,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,25,11.11822423079715,-0.0003816219403167,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,25,11.114974480938171,0.0032497498589793,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,28,0.2066094852985893,-0.0005056298072364,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,28,11.116737442974369,-0.0017629620361967,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,28,11.090636308017618,0.0261011349567498,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,29,11.090954192292983,-0.0003178842753661,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,11,0.2077519389713784,-0.000335020577927,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,9,11.1879469546173,-0.0022839357859022,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,9,0.2065547094340982,-0.0009854797810014,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,15,11.180658280425977,-0.0007615520267149,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,9,11.185688714909723,0.0022582397075752,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,10,0.2074169183934513,-0.0008622089593531,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,10,11.186172786142771,-0.0004840712330468,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,17,11.181911089877136,-0.002177633756526,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,17,0.2061162512527361,-0.0015133382035833,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,16,0.2046029130491528,0.001025129466399,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,16,11.182199492341644,-0.0043207268914677,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,16,0.2056280425155519,-0.0001511612847606,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,15,11.177878765450174,0.0027795149758009,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,15,0.2054768812307912,0.0001674600358768,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,16,11.179733456120609,0.0024660362210345,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,14,11.179896728399262,0.0075450319375535,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,14,0.205644341266668,0.0021075977047103,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,14,11.187441760336815,-0.0003937161831799,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,11,11.187048044153634,0.0016969127292584,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,11,11.188744956882893,-0.0027120585824353,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.2566207373834747,0.0007986388046914,0.0008599810725099,-0.0239455120521935,-0.0022563468413099,-0.0004604187802451,10,11.186032898300455,0.0001398878423134,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,5,8,4
0.0,0.0,0.0,0.0,0.0,0.5367310238125843,-0.0065192659320564,0.0019838411032241,0.1050068900750832,0.0024946972314762,0.002038482959484,11,8.37551444817701e-06,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,4,17,4
0.0,0.0,0.0,0.0,0.0,0.5367310238125843,-0.0065192659320564,0.0019838411032241,0.1050068900750832,0.0024946972314762,0.002038482959484,4,8.37551444817701e-06,8.37551444817701e-06,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,4,17,4
1.0,1.0,1.0,1.0,1.0,0.3911325044829313,0.0004335333788665,0.0002638454561464,0.0407503285023338,-0.0010194341165743,-0.0011067739812399,17,5.862860113723907e-06,3.350205779270804e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,4,16,3
0.0,0.0,0.0,1.0,1.0,0.2988234638462669,0.0014520796909093,-0.0019878278481014,0.0113908839108385,0.0005595346182249,-0.0011562565205997,36,5.527839535796827e-06,3.3502057792708045e-06,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,4,10,4
0.0,0.0,0.0,1.0,1.0,0.2988234638462669,0.0014520796909093,-0.0019878278481014,0.0113908839108385,0.0005595346182249,-0.0011562565205997,10,8.878045315067632e-06,4.187757224088505e-06,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5969782550.0,2020,4,10,4
1.0,0.0,0.0,0.0,1.0,0.3790432534263748,0.0009266501675174,-0.0011002578309992,0.0006440603100359,-0.0001449466530401,-0.0019225658395212,0,1.7588580341171723e-05,-1.7588580341171723e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,4,9,3
1.0,0.0,0.0,0.0,1.0,0.3790432534263748,0.0009266501675174,-0.0011002578309992,0.0006440603100359,-0.0001449466530401,-0.0019225658395212,1,3.433960923752574e-05,-1.675102889635402e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,4,9,3
1.0,1.0,0.0,1.0,1.0,0.4189484925208876,0.0018310549686604,-0.0023919129181681,0.0404715243773828,0.0016184006568212,-0.0015154488332242,2,0.0,8.37551444817701e-06,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,4,8,2
0.0,0.0,0.0,0.0,0.0,0.5280600044636466,-0.0016566097537338,0.0009195812333231,0.0237254202835243,0.0004645730354114,-0.0008413204263193,14,11.045748324618623,-0.0013040005954655,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5969782550.0,2020,4,7,1
0.0,0.0,0.0,0.0,0.0,0.5280600044636466,-0.0016566097537338,0.0009195812333231,0.0237254202835243,0.0004645730354114,-0.0008413204263193,14,0.2178473653114886,-0.0094214486924653,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5969782550.0,2020,4,7,1
0.0,0.0,0.0,0.0,0.0,0.5280600044636466,-0.0016566097537338,0.0009195812333231,0.0237254202835243,0.0004645730354114,-0.0008413204263193,13,11.04444432402316,0.0170816439536813,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5969782550.0,2020,4,7,1
